Order ID,Order Date,Ship Date,Customer_ID,Product_ID,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit,Sales Channel,Order Priority,Days_To_Ship
904332578,18-11-15,15-12-15,CUST-Europe-Andorra,PROD-Household,961,668.27,502.54,642207.47,482940.94,159266.53,Online,L,27
118020904,30-06-16,27-07-16,CUST-Sub-Saharan Africa-Angola,PROD-Vegetables,3863,154.06,90.93,595133.78,351262.59,243871.19,Offline,H,27
900955140,01-03-17,02-03-17,CUST-Europe-Bulgaria,PROD-Vegetables,1502,154.06,90.93,231398.12,136576.86,94821.26,Online,L,1
718809115,29-02-16,16-04-16,CUST-Sub-Saharan Africa-Sierra Leone,PROD-Cereal,446,205.7,117.11,91742.2,52231.06,39511.14,Online,C,47
257569158,29-10-12,21-11-12,CUST-Sub-Saharan Africa-Seychelles ,PROD-Personal Care,9292,81.73,56.67,759435.16,526577.64,232857.52,Offline,H,23
273534095,08-05-11,08-06-11,CUST-Middle East and North Africa-Morocco,PROD-Cosmetics,3672,437.2,263.33,1605398.4,966947.76,638450.64,Online,M,31
243315255,25-12-16,25-01-17,CUST-Sub-Saharan Africa-Cote d'Ivoire,PROD-Household,1246,668.27,502.54,832664.42,626164.84,206499.58,Online,C,31
613836467,10-02-17,07-03-17,CUST-Central America and the Caribbean-Honduras,PROD-Vegetables,6706,154.06,90.93,1033126.36,609776.58,423349.78,Offline,C,25
552334058,05-05-15,31-05-15,CUST-Australia and Oceania-Papua New Guinea,PROD-Snacks,6777,152.58,97.44,1034034.66,660350.88,373683.78,Online,M,26
196356856,15-07-12,20-08-12,CUST-Middle East and North Africa-United Arab Emirates,PROD-Cosmetics,5212,437.2,263.33,2278686.4,1372475.96,906210.44,Online,C,36
203766191,26-08-10,16-09-10,CUST-Sub-Saharan Africa-South Sudan,PROD-Baby Food,7799,255.28,159.42,1990928.72,1243316.58,747612.14,Offline,M,21
402735888,20-06-16,24-07-16,CUST-Central America and the Caribbean-Costa Rica,PROD-Baby Food,7354,255.28,159.42,1877329.12,1172374.68,704954.44,Online,M,34
241752278,17-02-15,31-03-15,CUST-Asia-Bhutan,PROD-Household,8726,668.27,502.54,5831324.02,4385164.04,1446159.98,Offline,H,42
139614188,11-10-11,11-10-11,CUST-Middle East and North Africa-Qatar,PROD-Clothes,3796,109.28,35.84,414826.88,136048.64,278778.24,Offline,M,0
135432946,08-08-12,05-09-12,CUST-Middle East and North Africa-Bahrain,PROD-Office Supplies,6473,651.21,524.96,4215282.33,3398066.08,817216.25,Offline,C,28
338632380,08-07-13,08-08-13,CUST-Middle East and North Africa-Afghanistan,PROD-Fruits,7701,9.33,6.92,71850.33,53290.92,18559.41,Online,C,31
478948819,29-06-11,28-07-11,CUST-Europe-Kosovo,PROD-Vegetables,454,154.06,90.93,69943.24,41282.22,28661.02,Online,M,29
356431090,04-12-15,05-01-16,CUST-Europe-Switzerland,PROD-Baby Food,4735,255.28,159.42,1208750.8,754853.7,453897.1,Offline,C,32
291440522,22-07-14,31-07-14,CUST-Australia and Oceania-Vanuatu,PROD-Fruits,2582,9.33,6.92,24090.06,17867.44,6222.62,Online,L,9
674650943,15-02-15,10-03-15,CUST-Sub-Saharan Africa-Equatorial Guinea,PROD-Fruits,3061,9.33,6.92,28559.13,21182.12,7377.01,Online,M,23
617048680,16-04-11,01-06-11,CUST-Europe-United Kingdom,PROD-Beverages,7272,47.45,31.79,345056.4,231176.88,113879.52,Offline,M,46
199932563,14-09-16,22-10-16,CUST-Europe-Switzerland,PROD-Cosmetics,3343,437.2,263.33,1461559.6,880312.19,581247.41,Offline,C,38
924913918,20-10-15,13-11-15,CUST-Sub-Saharan Africa-Guinea-Bissau,PROD-Household,1437,668.27,502.54,960303.99,722149.98,238154.01,Offline,H,24
763916575,02-01-13,21-01-13,CUST-Sub-Saharan Africa-Gabon,PROD-Vegetables,8745,154.06,90.93,1347254.7,795182.85,552071.85,Offline,M,19
909176862,21-10-13,09-12-13,CUST-Sub-Saharan Africa-Malawi,PROD-Household,4492,668.27,502.54,3001868.84,2257409.68,744459.16,Offline,C,49
823243606,27-05-13,22-06-13,CUST-Central America and the Caribbean-Saint Lucia,PROD-Office Supplies,4932,651.21,524.96,3211767.72,2589102.72,622665,Online,H,26
488978135,18-08-15,17-09-15,CUST-Sub-Saharan Africa-Zambia,PROD-Beverages,8351,47.45,31.79,396254.95,265478.29,130776.66,Online,H,30
859554278,09-01-14,05-02-14,CUST-Central America and the Caribbean-Guatemala,PROD-Household,67,668.27,502.54,44774.09,33670.18,11103.91,Offline,L,27
708458364,07-10-10,22-11-10,CUST-Central America and the Caribbean-Saint Kitts and Nevis ,PROD-Beverages,7428,47.45,31.79,352458.6,236136.12,116322.48,Offline,H,46
679489219,19-11-12,23-11-12,CUST-Europe-Bulgaria,PROD-Cereal,4814,205.7,117.11,990239.8,563767.54,426472.26,Online,L,4
136758172,30-04-13,03-06-13,CUST-Sub-Saharan Africa-Malawi,PROD-Cosmetics,8637,437.2,263.33,3776096.4,2274381.21,1501715.19,Offline,H,34
314689052,20-06-17,23-06-17,CUST-Sub-Saharan Africa-Cape Verde,PROD-Office Supplies,2338,651.21,524.96,1522528.98,1227356.48,295172.5,Offline,H,3
268018186,07-08-16,22-09-16,CUST-Europe-Netherlands,PROD-Snacks,1392,152.58,97.44,212391.36,135636.48,76754.88,Offline,C,46
921794402,09-06-14,11-07-14,CUST-Australia and Oceania-Australia,PROD-Vegetables,8303,154.06,90.93,1279160.18,754991.79,524168.39,Offline,L,32
121379029,06-10-15,20-11-15,CUST-Sub-Saharan Africa-Sierra Leone,PROD-Household,7607,668.27,502.54,5083529.89,3822821.78,1260708.11,Online,M,45
282445895,22-01-15,29-01-15,CUST-Europe-Malta,PROD-Beverages,872,47.45,31.79,41376.4,27720.88,13655.52,Online,H,7
740981328,16-06-15,22-06-15,CUST-Central America and the Caribbean-Jamaica,PROD-Meat,1696,421.89,364.69,715525.44,618514.24,97011.2,Offline,M,6
903284156,09-05-17,23-05-17,CUST-Sub-Saharan Africa-South Sudan,PROD-Vegetables,710,154.06,90.93,109382.6,64560.3,44822.3,Online,L,14
695965707,25-08-14,13-09-14,CUST-Europe-Switzerland,PROD-Household,573,668.27,502.54,382918.71,287955.42,94963.29,Offline,C,19
115949809,28-08-13,14-10-13,CUST-Middle East and North Africa-Libya,PROD-Vegetables,980,154.06,90.93,150978.8,89111.4,61867.4,Online,M,47
580472791,13-03-14,17-04-14,CUST-Central America and the Caribbean-Costa Rica,PROD-Vegetables,3653,154.06,90.93,562781.18,332167.29,230613.89,Offline,C,35
877083480,08-05-13,19-05-13,CUST-Central America and the Caribbean-Dominican Republic,PROD-Vegetables,7347,154.06,90.93,1131878.82,668062.71,463816.11,Online,M,11
313643205,06-11-16,22-11-16,CUST-Asia-Thailand,PROD-Office Supplies,2849,651.21,524.96,1855297.29,1495611.04,359686.25,Online,L,16
968325793,21-07-12,18-08-12,CUST-Europe-Norway,PROD-Clothes,7975,109.28,35.84,871508,285824,585684,Online,C,28
939617574,09-02-12,19-03-12,CUST-Sub-Saharan Africa-Republic of the Congo,PROD-Meat,2575,421.89,364.69,1086366.75,939076.75,147290,Online,C,39
196317374,11-11-16,10-12-16,CUST-Europe-Portugal,PROD-Personal Care,3528,81.73,56.67,288343.44,199931.76,88411.68,Offline,M,29
127536523,31-01-14,15-03-14,CUST-Asia-Uzbekistan,PROD-Baby Food,9746,255.28,159.42,2487958.88,1553707.32,934251.56,Offline,L,43
392698848,14-01-11,23-01-11,CUST-Central America and the Caribbean-Antigua and Barbuda ,PROD-Personal Care,7171,81.73,56.67,586085.83,406380.57,179705.26,Online,H,9
271540677,22-01-16,18-02-16,CUST-Europe-Montenegro,PROD-Cosmetics,3775,437.2,263.33,1650430,994070.75,656359.25,Offline,C,27
914110839,13-01-12,09-02-12,CUST-Sub-Saharan Africa-Uganda,PROD-Vegetables,4566,154.06,90.93,703437.96,415186.38,288251.58,Online,L,27
390770661,18-03-13,24-03-13,CUST-Australia and Oceania-Kiribati,PROD-Clothes,6577,109.28,35.84,718734.56,235719.68,483014.88,Offline,C,6
442193973,22-12-15,22-12-15,CUST-Australia and Oceania-Fiji,PROD-Baby Food,3878,255.28,159.42,989975.84,618230.76,371745.08,Online,L,0
629367101,10-03-10,16-03-10,CUST-Middle East and North Africa-Bahrain,PROD-Meat,2566,421.89,364.69,1082569.74,935794.54,146775.2,Online,L,6
583588874,20-04-13,01-05-13,CUST-Europe-Croatia,PROD-Clothes,5771,109.28,35.84,630654.88,206832.64,423822.24,Offline,L,11
456470620,11-07-13,27-07-13,CUST-Australia and Oceania-Kiribati,PROD-Snacks,8655,152.58,97.44,1320579.9,843343.2,477236.7,Online,L,16
469936168,03-07-11,09-07-11,CUST-Australia and Oceania-Solomon Islands,PROD-Cosmetics,3410,437.2,263.33,1490852,897955.3,592896.7,Offline,L,6
466221845,04-07-16,08-08-16,CUST-Europe-Belarus,PROD-Snacks,4259,152.58,97.44,649838.22,414996.96,234841.26,Online,M,35
357876479,19-05-12,30-06-12,CUST-Asia-Singapore,PROD-Baby Food,2458,255.28,159.42,627478.24,391854.36,235623.88,Online,H,42
577761399,25-04-14,23-05-14,CUST-North America-Mexico,PROD-Meat,1292,421.89,364.69,545081.88,471179.48,73902.4,Offline,C,28
729050433,23-01-12,29-02-12,CUST-Asia-Taiwan,PROD-Vegetables,1079,154.06,90.93,166230.74,98113.47,68117.27,Offline,M,37
935229909,03-08-11,24-08-11,CUST-Middle East and North Africa-Qatar,PROD-Vegetables,4168,154.06,90.93,642122.08,378996.24,263125.84,Offline,H,21
490098655,20-02-16,15-03-16,CUST-Sub-Saharan Africa-Burundi,PROD-Vegetables,9938,154.06,90.93,1531048.28,903662.34,627385.94,Online,H,24
107767999,13-11-14,15-11-14,CUST-Middle East and North Africa-Azerbaijan,PROD-Beverages,9801,47.45,31.79,465057.45,311573.79,153483.66,Offline,M,2
572661769,10-12-16,28-01-17,CUST-Sub-Saharan Africa-Equatorial Guinea,PROD-Clothes,2198,109.28,35.84,240197.44,78776.32,161421.12,Online,M,49
489516294,09-06-17,01-07-17,CUST-Europe-Ireland,PROD-Fruits,7604,9.33,6.92,70945.32,52619.68,18325.64,Online,L,22
333380401,14-04-16,02-05-16,CUST-Europe-Norway,PROD-Cereal,3524,205.7,117.11,724886.8,412695.64,312191.16,Offline,L,18
199615418,24-06-14,08-08-14,CUST-Middle East and North Africa-Jordan,PROD-Vegetables,9493,154.06,90.93,1462491.58,863198.49,599293.09,Online,M,45
253895175,16-04-10,16-04-10,CUST-Middle East and North Africa-Tunisia ,PROD-Personal Care,2079,81.73,56.67,169916.67,117816.93,52099.74,Offline,H,0
282205998,18-08-10,03-10-10,CUST-Middle East and North Africa-Algeria,PROD-Snacks,9881,152.58,97.44,1507642.98,962804.64,544838.34,Online,H,46
140846717,12-02-12,13-03-12,CUST-Sub-Saharan Africa-Mauritania,PROD-Vegetables,8528,154.06,90.93,1313823.68,775451.04,538372.64,Offline,C,30
206428658,07-06-12,21-06-12,CUST-Asia-North Korea,PROD-Baby Food,5682,255.28,159.42,1450500.96,905824.44,544676.52,Online,C,14
925875651,09-02-14,31-03-14,CUST-Asia-Laos,PROD-Baby Food,6035,255.28,159.42,1540614.8,962099.7,578515.1,Online,L,50
566424024,03-03-13,03-03-13,CUST-Australia and Oceania-Federated States of Micronesia,PROD-Cosmetics,6311,437.2,263.33,2759169.2,1661875.63,1097293.57,Online,L,0
165622603,30-06-10,18-07-10,CUST-Middle East and North Africa-Israel,PROD-Vegetables,264,154.06,90.93,40671.84,24005.52,16666.32,Offline,L,18
381332719,06-08-15,24-08-15,CUST-Asia-Vietnam,PROD-Cereal,3680,205.7,117.11,756976,430964.8,326011.2,Online,C,18
141728198,18-07-12,21-07-12,CUST-Central America and the Caribbean-Dominican Republic,PROD-Office Supplies,9378,651.21,524.96,6107047.38,4923074.88,1183972.5,Online,L,3
695295369,11-10-16,23-11-16,CUST-Middle East and North Africa-Israel,PROD-Personal Care,2206,81.73,56.67,180296.38,125014.02,55282.36,Offline,H,43
660833060,16-09-10,26-10-10,CUST-Australia and Oceania-Palau,PROD-Vegetables,4043,154.06,90.93,622864.58,367629.99,255234.59,Online,H,40
977452600,07-09-15,21-09-15,CUST-Sub-Saharan Africa-South Africa,PROD-Beverages,8800,47.45,31.79,417560,279752,137808,Online,L,14
854577815,18-06-12,09-07-12,CUST-Middle East and North Africa-Qatar,PROD-Snacks,7421,152.58,97.44,1132296.18,723102.24,409193.94,Online,H,21
921945035,03-03-13,04-04-13,CUST-Middle East and North Africa-Turkey,PROD-Fruits,2878,9.33,6.92,26851.74,19915.76,6935.98,Online,C,32
979603087,18-01-12,22-01-12,CUST-Central America and the Caribbean-Barbados,PROD-Meat,5177,421.89,364.69,2184124.53,1888000.13,296124.4,Online,M,4
447913300,27-12-11,06-01-12,CUST-Central America and the Caribbean-Saint Kitts and Nevis ,PROD-Meat,6354,421.89,364.69,2680689.06,2317240.26,363448.8,Online,L,10
617549502,25-02-13,06-03-13,CUST-Europe-Italy,PROD-Personal Care,5476,81.73,56.67,447553.48,310324.92,137228.56,Online,L,9
599498021,12-10-16,06-11-16,CUST-Central America and the Caribbean-Costa Rica,PROD-Office Supplies,3641,651.21,524.96,2371055.61,1911379.36,459676.25,Online,L,25
475057685,20-10-13,07-11-13,CUST-Europe-Ireland,PROD-Cereal,8981,205.7,117.11,1847391.7,1051764.91,795626.79,Online,H,18
845839822,15-05-11,29-05-11,CUST-Sub-Saharan Africa-Seychelles ,PROD-Fruits,1655,9.33,6.92,15441.15,11452.6,3988.55,Offline,L,14
583768260,26-11-13,22-12-13,CUST-Europe-Russia,PROD-Snacks,8856,152.58,97.44,1351248.48,862928.64,488319.84,Online,C,26
881079328,03-10-11,01-11-11,CUST-North America-United States of America,PROD-Fruits,9807,9.33,6.92,91499.31,67864.44,23634.87,Offline,M,29
300321853,07-04-15,17-05-15,CUST-Sub-Saharan Africa-Namibia,PROD-Vegetables,765,154.06,90.93,117855.9,69561.45,48294.45,Offline,C,40
624357163,12-02-13,18-03-13,CUST-Australia and Oceania-Kiribati,PROD-Vegetables,14,154.06,90.93,2156.84,1273.02,883.82,Online,C,34
106359088,02-01-14,31-01-14,CUST-Sub-Saharan Africa-Swaziland,PROD-Snacks,2873,152.58,97.44,438362.34,279945.12,158417.22,Offline,C,29
219813954,12-07-12,15-07-12,CUST-Central America and the Caribbean-Cuba,PROD-Cereal,6689,205.7,117.11,1375927.3,783348.79,592578.51,Online,M,3
708520591,21-09-15,17-10-15,CUST-Europe-Croatia,PROD-Office Supplies,5843,651.21,524.96,3805020.03,3067341.28,737678.75,Online,M,26
936590325,11-07-16,07-08-16,CUST-Europe-Andorra,PROD-Beverages,6745,47.45,31.79,320050.25,214423.55,105626.7,Online,H,27
338446986,30-09-12,26-10-12,CUST-Asia-Japan,PROD-Snacks,2839,152.58,97.44,433174.62,276632.16,156542.46,Online,L,26
668826901,28-10-10,02-11-10,CUST-Asia-Maldives,PROD-Baby Food,9598,255.28,159.42,2450177.44,1530113.16,920064.28,Online,L,5
152778899,19-06-14,25-07-14,CUST-Middle East and North Africa-Somalia,PROD-Personal Care,9526,81.73,56.67,778559.98,539838.42,238721.56,Offline,L,36
235664308,24-04-13,26-04-13,CUST-Europe-Armenia,PROD-Vegetables,7160,154.06,90.93,1103069.6,651058.8,452010.8,Online,C,2
633156955,29-12-16,24-01-17,CUST-Europe-Finland,PROD-Baby Food,4068,255.28,159.42,1038479.04,648520.56,389958.48,Online,H,26
681243169,29-06-13,11-08-13,CUST-Europe-Netherlands,PROD-Vegetables,3847,154.06,90.93,592668.82,349807.71,242861.11,Offline,H,43
686221778,14-10-10,10-11-10,CUST-Asia-Cambodia,PROD-Cereal,7128,205.7,117.11,1466229.6,834760.08,631469.52,Offline,L,27
574704110,02-05-10,18-05-10,CUST-Europe-Greece,PROD-Personal Care,6572,81.73,56.67,537129.56,372435.24,164694.32,Online,M,16
343613994,21-11-10,26-12-10,CUST-Middle East and North Africa-Jordan,PROD-Personal Care,1871,81.73,56.67,152916.83,106029.57,46887.26,Online,L,35
510187757,06-04-12,29-04-12,CUST-Asia-Myanmar,PROD-Fruits,4750,9.33,6.92,44317.5,32870,11447.5,Offline,L,23
761974227,18-07-11,24-07-11,CUST-Asia-Kazakhstan,PROD-Cereal,3961,205.7,117.11,814777.7,463872.71,350904.99,Online,C,6
406834733,17-06-14,14-07-14,CUST-Australia and Oceania-East Timor,PROD-Cosmetics,293,437.2,263.33,128099.6,77155.69,50943.91,Online,L,27
622943103,10-06-16,22-06-16,CUST-Australia and Oceania-Vanuatu,PROD-Clothes,1562,109.28,35.84,170695.36,55982.08,114713.28,Online,C,12
408785665,28-12-13,31-12-13,CUST-Europe-Macedonia,PROD-Beverages,7617,47.45,31.79,361426.65,242144.43,119282.22,Offline,L,3
633161246,12-01-16,14-02-16,CUST-Sub-Saharan Africa-Djibouti,PROD-Clothes,5338,109.28,35.84,583336.64,191313.92,392022.72,Online,L,33
885181176,27-05-17,09-07-17,CUST-Europe-Iceland,PROD-Cereal,3636,205.7,117.11,747925.2,425811.96,322113.24,Offline,C,43
824269282,22-03-10,05-04-10,CUST-Middle East and North Africa-Egypt,PROD-Snacks,8453,152.58,97.44,1289758.74,823660.32,466098.42,Offline,H,14
630161893,26-05-10,09-07-10,CUST-Sub-Saharan Africa-Nigeria,PROD-Household,7763,668.27,502.54,5187780.01,3901218.02,1286561.99,Online,C,44
552907836,19-12-15,01-01-16,CUST-Europe-Slovakia,PROD-Office Supplies,6570,651.21,524.96,4278449.7,3448987.2,829462.5,Offline,L,13
462868440,18-11-10,09-12-10,CUST-Asia-Taiwan,PROD-Personal Care,1912,81.73,56.67,156267.76,108353.04,47914.72,Offline,C,21
300717532,29-03-14,29-03-14,CUST-Asia-Sri Lanka,PROD-Beverages,7855,47.45,31.79,372719.75,249710.45,123009.3,Offline,M,0
527441442,02-12-15,21-01-16,CUST-Sub-Saharan Africa-Gabon,PROD-Personal Care,498,81.73,56.67,40701.54,28221.66,12479.88,Offline,L,50
774338996,21-08-10,27-08-10,CUST-Sub-Saharan Africa-Republic of the Congo,PROD-Fruits,2971,9.33,6.92,27719.43,20559.32,7160.11,Offline,L,6
293021523,25-11-16,14-12-16,CUST-Central America and the Caribbean-The Bahamas,PROD-Baby Food,435,255.28,159.42,111046.8,69347.7,41699.1,Online,L,19
205412852,21-08-12,17-09-12,CUST-Middle East and North Africa-Qatar,PROD-Fruits,5083,9.33,6.92,47424.39,35174.36,12250.03,Offline,L,27
353749310,11-09-14,12-10-14,CUST-Central America and the Caribbean-Costa Rica,PROD-Baby Food,1137,255.28,159.42,290253.36,181260.54,108992.82,Offline,L,31
650579726,24-06-14,13-07-14,CUST-Sub-Saharan Africa-Mozambique,PROD-Meat,9853,421.89,364.69,4156882.17,3593290.57,563591.6,Offline,M,19
628765428,16-01-12,03-03-12,CUST-Asia-Singapore,PROD-Meat,4517,421.89,364.69,1905677.13,1647304.73,258372.4,Offline,M,47
791480243,13-04-12,16-04-12,CUST-Australia and Oceania-East Timor,PROD-Cosmetics,5447,437.2,263.33,2381428.4,1434358.51,947069.89,Offline,H,3
362210500,04-08-13,17-09-13,CUST-Sub-Saharan Africa-Central African Republic,PROD-Cereal,4991,205.7,117.11,1026648.7,584496.01,442152.69,Online,H,44
434755027,21-08-11,31-08-11,CUST-Middle East and North Africa-Oman,PROD-Vegetables,2529,154.06,90.93,389617.74,229961.97,159655.77,Online,M,10
823225152,25-09-10,04-10-10,CUST-Middle East and North Africa-Bahrain,PROD-Fruits,9471,9.33,6.92,88364.43,65539.32,22825.11,Online,H,9
512044703,16-06-12,22-07-12,CUST-Central America and the Caribbean-Haiti,PROD-Clothes,4261,109.28,35.84,465642.08,152714.24,312927.84,Online,M,36
805950009,24-11-11,09-01-12,CUST-North America-Mexico,PROD-Cereal,7373,205.7,117.11,1516626.1,863452.03,653174.07,Offline,C,46
379989898,19-07-16,25-08-16,CUST-Europe-Belgium,PROD-Beverages,6310,47.45,31.79,299409.5,200594.9,98814.6,Online,M,37
229525697,06-04-12,22-04-12,CUST-Asia-Uzbekistan,PROD-Meat,609,421.89,364.69,256931.01,222096.21,34834.8,Offline,L,16
520231235,17-06-12,20-07-12,CUST-Sub-Saharan Africa-Central African Republic,PROD-Fruits,6838,9.33,6.92,63798.54,47318.96,16479.58,Offline,C,33
138092839,23-06-16,09-08-16,CUST-Europe-Sweden,PROD-Cosmetics,3595,437.2,263.33,1571734,946671.35,625062.65,Offline,M,47
739409339,10-05-13,16-05-13,CUST-Europe-Serbia,PROD-Household,6510,668.27,502.54,4350437.7,3271535.4,1078902.3,Offline,L,6
900792062,05-12-15,30-12-15,CUST-Europe-Montenegro,PROD-Meat,3244,421.89,364.69,1368611.16,1183054.36,185556.8,Online,H,25
169164836,30-07-11,01-08-11,CUST-Central America and the Caribbean-Cuba,PROD-Beverages,8489,47.45,31.79,402803.05,269865.31,132937.74,Offline,M,2
411763989,23-06-11,25-06-11,CUST-Australia and Oceania-Vanuatu,PROD-Household,8970,668.27,502.54,5994381.9,4507783.8,1486598.1,Offline,H,2
866138350,30-06-16,28-07-16,CUST-Middle East and North Africa-Egypt,PROD-Personal Care,8440,81.73,56.67,689801.2,478294.8,211506.4,Online,C,28
390149247,10-06-13,23-07-13,CUST-Europe-Russia,PROD-Office Supplies,2687,651.21,524.96,1749801.27,1410567.52,339233.75,Online,C,43
611970508,01-09-16,03-09-16,CUST-Sub-Saharan Africa-Botswana,PROD-Baby Food,4527,255.28,159.42,1155652.56,721694.34,433958.22,Online,H,2
980088460,29-04-11,21-05-11,CUST-Europe-Macedonia,PROD-Personal Care,8810,81.73,56.67,720041.3,499262.7,220778.6,Offline,M,22
113301932,11-02-10,19-02-10,CUST-Sub-Saharan Africa-Ghana,PROD-Baby Food,7414,255.28,159.42,1892645.92,1181939.88,710706.04,Offline,H,8
750722253,31-08-11,28-09-11,CUST-Central America and the Caribbean-Saint Kitts and Nevis ,PROD-Meat,4252,421.89,364.69,1793876.28,1550661.88,243214.4,Online,M,28
301773250,20-11-11,30-12-11,CUST-Europe-Iceland,PROD-Personal Care,265,81.73,56.67,21658.45,15017.55,6640.9,Offline,H,40
296191251,27-04-15,09-05-15,CUST-Middle East and North Africa-Israel,PROD-Vegetables,8428,154.06,90.93,1298417.68,766358.04,532059.64,Online,M,12
534025084,19-03-16,24-03-16,CUST-Sub-Saharan Africa-Burkina Faso,PROD-Cosmetics,8745,437.2,263.33,3823314,2302820.85,1520493.15,Online,C,5
435636079,18-06-17,27-07-17,CUST-Europe-Georgia,PROD-Baby Food,3251,255.28,159.42,829915.28,518274.42,311640.86,Offline,H,39
391698062,29-08-11,21-09-11,CUST-Asia-Philippines,PROD-Cereal,1016,205.7,117.11,208991.2,118983.76,90007.44,Offline,H,23
413197362,05-03-15,06-04-15,CUST-Sub-Saharan Africa-Central African Republic,PROD-Cereal,3136,205.7,117.11,645075.2,367256.96,277818.24,Online,C,32
581432807,17-05-11,13-06-11,CUST-Europe-Croatia,PROD-Fruits,7743,9.33,6.92,72242.19,53581.56,18660.63,Offline,L,27
598015725,25-12-14,26-01-15,CUST-Asia-Brunei,PROD-Cereal,4997,205.7,117.11,1027882.9,585198.67,442684.23,Online,H,32
234869945,12-04-15,22-04-15,CUST-Middle East and North Africa-Tunisia ,PROD-Meat,2091,421.89,364.69,882171.99,762566.79,119605.2,Online,L,10
684231793,06-03-10,14-04-10,CUST-Europe-Germany,PROD-Cereal,8248,205.7,117.11,1696613.6,965923.28,730690.32,Online,H,39
508650100,09-01-10,09-02-10,CUST-Asia-Maldives,PROD-Office Supplies,9723,651.21,524.96,6331714.83,5104186.08,1227528.75,Online,C,31
590986192,31-01-11,16-02-11,CUST-Asia-Indonesia,PROD-Baby Food,4802,255.28,159.42,1225854.56,765534.84,460319.72,Online,H,16
984413897,18-06-14,27-06-14,CUST-Middle East and North Africa-Saudi Arabia,PROD-Fruits,8803,9.33,6.92,82131.99,60916.76,21215.23,Offline,H,9
462419545,08-10-14,17-11-14,CUST-Central America and the Caribbean-Dominica,PROD-Office Supplies,9074,651.21,524.96,5909079.54,4763487.04,1145592.5,Online,H,40
568801963,17-06-11,13-07-11,CUST-Europe-Ireland,PROD-Baby Food,9996,255.28,159.42,2551778.88,1593562.32,958216.56,Offline,M,26
667672479,17-08-12,05-10-12,CUST-Sub-Saharan Africa-Mauritania,PROD-Beverages,7978,47.45,31.79,378556.1,253620.62,124935.48,Offline,M,49
193454921,28-01-16,24-02-16,CUST-Europe-Norway,PROD-Office Supplies,6465,651.21,524.96,4210072.65,3393866.4,816206.25,Offline,H,27
900885617,02-02-13,18-03-13,CUST-Sub-Saharan Africa-Guinea,PROD-Meat,929,421.89,364.69,391935.81,338797.01,53138.8,Offline,L,44
115013396,19-12-14,07-01-15,CUST-Central America and the Caribbean-Jamaica,PROD-Cereal,3875,205.7,117.11,797087.5,453801.25,343286.25,Online,C,19
181199586,03-05-11,10-06-11,CUST-Sub-Saharan Africa-The Gambia,PROD-Cereal,9839,205.7,117.11,2023882.3,1152245.29,871637.01,Online,L,38
815118014,31-10-11,22-11-11,CUST-Europe-Cyprus,PROD-Fruits,389,9.33,6.92,3629.37,2691.88,937.49,Online,M,22
452755010,03-01-12,10-01-12,CUST-Europe-Denmark,PROD-Vegetables,9123,154.06,90.93,1405489.38,829554.39,575934.99,Online,C,7
300409400,05-04-12,23-04-12,CUST-Middle East and North Africa-Morocco,PROD-Baby Food,6672,255.28,159.42,1703228.16,1063650.24,639577.92,Offline,H,18
284692513,24-01-14,06-03-14,CUST-Europe-Armenia,PROD-Clothes,5696,109.28,35.84,622458.88,204144.64,418314.24,Offline,M,41
402528178,02-03-16,03-03-16,CUST-Middle East and North Africa-Saudi Arabia,PROD-Cereal,5888,205.7,117.11,1211161.6,689543.68,521617.92,Offline,H,1
271152722,21-10-10,30-11-10,CUST-Sub-Saharan Africa-Benin,PROD-Vegetables,8971,154.06,90.93,1382072.26,815733.03,566339.23,Offline,C,40
478114974,18-03-10,18-04-10,CUST-Central America and the Caribbean-The Bahamas,PROD-Beverages,3700,47.45,31.79,175565,117623,57942,Online,L,31
331276261,16-07-12,01-08-12,CUST-Sub-Saharan Africa-Lesotho,PROD-Cereal,862,205.7,117.11,177313.4,100948.82,76364.58,Online,H,16
108810412,25-03-13,18-04-13,CUST-Central America and the Caribbean-Guatemala,PROD-Beverages,8274,47.45,31.79,392601.3,263030.46,129570.84,Offline,H,24
609203755,07-05-16,24-06-16,CUST-Middle East and North Africa-Israel,PROD-Personal Care,5784,81.73,56.67,472726.32,327779.28,144947.04,Offline,L,48
901255118,04-09-15,19-09-15,CUST-Asia-Kyrgyzstan,PROD-Cereal,272,205.7,117.11,55950.4,31853.92,24096.48,Online,L,15
574075829,14-08-13,04-09-13,CUST-Sub-Saharan Africa-Botswana,PROD-Vegetables,650,154.06,90.93,100139,59104.5,41034.5,Offline,M,21
187089717,14-06-17,01-08-17,CUST-Sub-Saharan Africa-Rwanda,PROD-Cosmetics,2860,437.2,263.33,1250392,753123.8,497268.2,Offline,L,48
820033109,13-10-12,21-11-12,CUST-Europe-Belgium,PROD-Office Supplies,4875,651.21,524.96,3174648.75,2559180,615468.75,Online,M,39
922954833,18-10-12,16-11-12,CUST-Asia-Uzbekistan,PROD-Clothes,1700,109.28,35.84,185776,60928,124848,Online,C,29
366216218,05-08-16,18-08-16,CUST-Europe-Germany,PROD-Household,372,668.27,502.54,248596.44,186944.88,61651.56,Offline,C,13
